Description	ID	Arabidopsis	Medicago	Coffe
Medtr5g008720.1	Medtr5g008720.2_32894	0	1	0
Medtr5g008720.2	Medtr5g008770.1_32895	0	1	0
Medtr5g008770.1	Medtr5g008890.1_32896	0	1	0
Medtr5g008890.1	Medtr5g008910.1_32897	1	1	1
Medtr5g008910.1	Medtr5g008940.1_32898	0	1	0
Medtr5g008940.1	Medtr5g008950.1_32899	0	1	0
Medtr5g008950.1	Medtr5g008955.1_32900	0	26	0
Medtr5g008955.1	Medtr5g008970.1_32901	0	1	0
Medtr5g008970.1	Medtr5g008990.1_32902	0	1	0
Medtr5g008990.1	Medtr5g009010.1_32903	0	1	0
Medtr5g009010.1	Medtr5g009020.1_32904	1	1	1
Medtr5g009020.1	Medtr5g009040.1_32905	2	4	4
Medtr5g009040.1	Medtr5g009070.2_32906	0	1	0
Medtr5g009070.2	Medtr5g009080.1_32907	1	2	1
Medtr5g009080.1	Medtr5g009110.3_32908	2	3	1
Medtr5g009110.3	Medtr5g009110.4_32909	0	1	0
Medtr5g009110.4	Medtr5g009160.2_32910	0	1	0
Medtr5g009160.2	Medtr5g009160.3_32911	0	1	0
Medtr5g009160.3	Medtr5g009180.1_32912	0	1	0
Medtr5g009180.1	Medtr5g009200.1_32913	0	1	0
Medtr5g009200.1	Medtr5g009240.2_32914	6	9	3
Medtr5g009240.2	Medtr5g009260.1_32915	3	2	1
Medtr5g009260.1	Medtr5g009280.1_32916	2	1	1
Medtr5g009280.1	Medtr5g009290.1_32917	0	1	0
Medtr5g009290.1	Medtr5g009310.5_32918	0	1	0
Medtr5g009310.5	Medtr5g009330.1_32919	0	3	0
Medtr5g009330.1	Medtr5g009340.1_32920	0	1	0
Medtr5g009340.1	Medtr5g009365.1_32921	0	1	0
Medtr5g009365.1	Medtr5g009410.1_32922	0	1	0
Medtr5g009410.1	Medtr5g009420.1_32923	1	1	1
Medtr5g009420.1	Medtr5g009430.1_32924	0	1	0
Medtr5g009430.1	Medtr5g009450.1_32925	0	1	0
Medtr5g009450.1	Medtr5g009480.1_32926	0	1	0
Medtr5g009480.1	Medtr5g009535.1_32927	0	1	0
Medtr5g009535.1	Medtr5g009540.1_32928	0	1	0
Medtr5g009540.1	Medtr5g009570.1_32929	0	1	0
Medtr5g009570.1	Medtr5g009580.1_32930	0	1	0
Medtr5g009580.1	Medtr5g009630.1_32931	0	1	0
Medtr5g009630.1	Medtr5g009635.1_32932	0	1	0
Medtr5g009635.1	Medtr5g009640.1_32933	0	1	0
Medtr5g009640.1	Medtr5g009650.1_32934	0	1	0
Medtr5g009650.1	Medtr5g009700.2_32935	0	1	0
Medtr5g009700.2	Medtr5g009740.1_32936	0	1	0
Medtr5g009740.1	Medtr5g009750.1_32937	2	1	1
Medtr5g009750.1	Medtr5g009790.1_32938	2	1	2
Medtr5g009790.1	Medtr5g009810.1_32939	0	1	0
Medtr5g009810.1	Medtr5g009825.1_32940	0	1	0
Medtr5g009825.1	Medtr5g009960.1_32941	0	1	0
Medtr5g009960.1	Medtr5g009970.5_32942	0	1	0
Medtr5g009970.5	Medtr5g009990.1_32943	0	3	0
Medtr5g009990.1	Medtr5g010010.1_32944	2	2	2
Medtr5g010010.1	Medtr5g010015.1_32945	2	1	1
Medtr5g010015.1	Medtr5g010035.1_32946	0	1	0
Medtr5g010035.1	Medtr5g010040.3_32947	0	1	0
Medtr5g010040.3	Medtr5g010050.1_32948	1	3	0
Medtr5g010050.1	Medtr5g010060.1_32949	0	1	0
Medtr5g010060.1	Medtr5g010090.1_32950	0	1	0
Medtr5g010090.1	Medtr5g010097.1_32951	0	1	1
Medtr5g010097.1	Medtr5g010110.1_32952	0	1	0
Medtr5g010110.1	Medtr5g010130.1_32953	0	1	0
Medtr5g010130.1	Medtr5g010160.1_32954	0	1	0
Medtr5g010160.1	Medtr5g010190.2_32955	1	1	1
Medtr5g010190.2	Medtr5g010210.1_32956	0	2	0
Medtr5g010210.1	Medtr5g010230.1_32957	0	1	0
Medtr5g010230.1	Medtr5g010290.1_32958	0	1	0
Medtr5g010290.1	Medtr5g010300.4_32959	0	1	0
Medtr5g010300.4	Medtr5g010370.1_32960	0	4	1
Medtr5g010370.1	Medtr5g010380.1_32961	2	2	1
Medtr5g010380.1	Medtr5g010400.1_32962	0	2	0
Medtr5g010400.1	Medtr5g010440.2_32963	0	1	0
Medtr5g010440.2	Medtr5g010460.1_32964	0	1	0
Medtr5g010460.1	Medtr5g010465.1_32965	0	1	0
Medtr5g010465.1	Medtr5g010510.1_32966	0	1	0
Medtr5g010510.1	Medtr5g010520.2_32967	0	1	0
Medtr5g010520.2	Medtr5g010530.1_32968	4	7	2
Medtr5g010530.1	Medtr5g010540.1_32969	0	1	0
Medtr5g010540.1	Medtr5g010555.1_32970	0	1	0
Medtr5g010555.1	Medtr5g010580.1_32971	0	1	0
Medtr5g010580.1	Medtr5g010590.2_32972	0	1	0
Medtr5g010590.2	Medtr5g010600.1_32973	0	1	0
Medtr5g010600.1	Medtr5g010610.1_32974	0	1	0
Medtr5g010610.1	Medtr5g010630.1_32975	0	1	0
Medtr5g010630.1	Medtr5g010650.1_32976	0	2	0
Medtr5g010650.1	Medtr5g010670.1_32977	0	1	0
Medtr5g010670.1	Medtr5g010680.4_32978	0	1	0
Medtr5g010680.4	Medtr5g010690.1_32979	2	6	2
Medtr5g010690.1	Medtr5g010700.1_32980	0	1	0
Medtr5g010700.1	Medtr5g010740.1_32981	0	1	0
Medtr5g010740.1	Medtr5g010770.1_32982	1	1	1
Medtr5g010770.1	Medtr5g010840.1_32983	0	1	0
Medtr5g010840.1	Medtr5g010850.1_32984	0	1	0
Medtr5g010850.1	Medtr5g010860.1_32985	0	1	0
Medtr5g010860.1	Medtr5g010870.1_32986	0	1	0
Medtr5g010870.1	Medtr5g010890.1_32987	0	1	0
Medtr5g010890.1	Medtr5g010950.2_32988	0	1	0
Medtr5g010950.2	Medtr5g010980.1_32989	0	2	1
Medtr5g010980.1	Medtr5g011000.1_32990	0	1	0
Medtr5g011000.1	Medtr5g011020.1_32991	2	1	1
Medtr5g011020.1	Medtr5g011060.1_32992	10	8	4
Medtr5g011060.1	Medtr5g011070.1_32993	12	15	7
Medtr5g011070.1	Medtr5g011090.2_32994	1	5	2
Medtr5g011090.2	Medtr5g011110.1_32995	1	2	1
Medtr5g011110.1	Medtr5g011120.1_32996	0	1	0
Medtr5g011120.1	Medtr5g011170.1_32997	3	1	1
Medtr5g011170.1	Medtr5g011180.5_32998	0	1	0
Medtr5g011180.5	Medtr5g011220.1_32999	2	5	1
Medtr5g011220.1	Medtr5g011290.1_33000	7	2	1
Medtr5g011290.1	Medtr5g011300.1_33001	0	1	0
Medtr5g011300.1	Medtr5g011330.1_33002	0	1	0
Medtr5g011330.1	Medtr5g011350.1_33003	0	1	0
Medtr5g011350.1	Medtr5g011360.1_33004	0	1	0
Medtr5g011360.1	Medtr5g011380.1_33005	0	1	0
Medtr5g011380.1	Medtr5g011390.1_33006	0	1	0
Medtr5g011390.1	Medtr5g011415.1_33007	0	1	0
Medtr5g011415.1	Medtr5g011430.1_33008	0	1	0
Medtr5g011430.1	Medtr5g011450.1_33009	0	1	0
Medtr5g011450.1	Medtr5g011460.1_33010	1	1	0
Medtr5g011460.1	Medtr5g011475.1_33011	0	1	1
Medtr5g011475.1	Medtr5g011478.1_33012	0	1	0
Medtr5g011478.1	Medtr5g011480.1_33013	0	1	0
Medtr5g011480.1	Medtr5g011490.1_33014	0	1	0
Medtr5g011490.1	Medtr5g011527.1_33015	0	1	0
Medtr5g011527.1	Medtr5g011530.1_33016	0	1	0
Medtr5g011530.1	Medtr5g011550.2_33017	0	1	0
Medtr5g011550.2	Medtr5g011590.1_33018	0	1	0
Medtr5g011590.1	Medtr5g011600.1_33019	0	1	0
Medtr5g011600.1	Medtr5g011610.1_33020	0	1	0
Medtr5g011610.1	Medtr5g011620.1_33021	0	1	0
Medtr5g011620.1	Medtr5g011660.1_33022	0	1	0
Medtr5g011660.1	Medtr5g011680.1_33023	0	1	0
Medtr5g011680.1	Medtr5g011700.1_33024	0	1	0
Medtr5g011700.1	Medtr5g011750.1_33025	0	1	0
Medtr5g011750.1	Medtr5g011760.1_33026	0	1	0
Medtr5g011760.1	Medtr5g011770.1_33027	0	1	0
Medtr5g011770.1	Medtr5g011780.4_33028	0	1	0
Medtr5g011780.4	Medtr5g011790.3_33029	2	4	1
Medtr5g011790.3	Medtr5g011900.1_33030	4	5	2
Medtr5g011900.1	Medtr5g011910.1_33031	0	1	0
Medtr5g011910.1	Medtr5g011920.1_33032	2	3	3
Medtr5g011920.1	Medtr5g011930.1_33033	0	1	0
Medtr5g011930.1	Medtr5g011980.1_33034	0	1	0
Medtr5g011980.1	Medtr5g011990.1_33035	0	1	0
Medtr5g011990.1	Medtr5g012030.1_33036	1	1	1
Medtr5g012030.1	Medtr5g012040.1_33037	4	1	1
Medtr5g012040.1	Medtr5g012050.1_33038	0	1	0
Medtr5g012050.1	Medtr5g012060.1_33039	0	1	0
Medtr5g012060.1	Medtr5g012110.2_33040	1	1	1
Medtr5g012110.2	Medtr5g012120.4_33041	1	2	1
Medtr5g012120.4	Medtr5g012120.7_33042	0	4	1
Medtr5g012120.7	Medtr5g012140.1_33043	0	3	0
Medtr5g012140.1	Medtr5g012150.1_33044	0	1	0
Medtr5g012150.1	Medtr5g012220.1_33045	0	1	0
Medtr5g012220.1	Medtr5g012260.1_33046	3	2	1
Medtr5g012260.1	Medtr5g012390.1_33047	0	1	0
Medtr5g012390.1	Medtr5g012400.1_33048	1	2	2
Medtr5g012400.1	Medtr5g012410.1_33049	0	1	0
Medtr5g012410.1	Medtr5g012420.1_33050	3	9	3
Medtr5g012420.1	Medtr5g012420.2_33051	5	6	5
Medtr5g012420.2	Medtr5g012440.1_33052	0	2	0
Medtr5g012440.1	Medtr5g012450.1_33053	0	1	0
Medtr5g012450.1	Medtr5g012460.1_33054	0	1	0
Medtr5g012460.1	Medtr5g012470.1_33055	1	1	1
Medtr5g012470.1	Medtr5g012525.1_33056	3	2	1
Medtr5g012525.1	Medtr5g012530.1_33057	0	1	0
Medtr5g012530.1	Medtr5g012590.1_33058	1	1	1
Medtr5g012590.1	Medtr5g012610.1_33059	3	2	1
Medtr5g012610.1	Medtr5g012620.1_33060	3	2	0
Medtr5g012620.1	Medtr5g012710.1_33061	0	1	0
Medtr5g012710.1	Medtr5g012730.1_33062	0	1	0
Medtr5g012730.1	Medtr5g012740.1_33063	0	1	0
Medtr5g012740.1	Medtr5g012750.1_33064	0	1	0
Medtr5g012750.1	Medtr5g012780.1_33065	0	2	0
Medtr5g012780.1	Medtr5g012820.3_33066	1	2	1
Medtr5g012820.3	Medtr5g012830.1_33067	2	3	1
Medtr5g012830.1	Medtr5g012850.4_33068	0	1	0
Medtr5g012850.4	Medtr5g012860.1_33069	0	4	0
Medtr5g012860.1	Medtr5g012870.1_33070	0	1	0
Medtr5g012870.1	Medtr5g012880.2_33071	8	6	4
Medtr5g012880.2	Medtr5g012890.2_33072	1	2	1
Medtr5g012890.2	Medtr5g012900.1_33073	0	1	0
Medtr5g012900.1	Medtr5g012920.1_33074	0	1	0
Medtr5g012920.1	Medtr5g012930.1_33075	3	3	1
Medtr5g012930.1	Medtr5g012940.1_33076	5	4	0
Medtr5g012940.1	Medtr5g012970.1_33077	1	1	1
Medtr5g012970.1	Medtr5g012990.1_33078	0	1	0
Medtr5g012990.1	Medtr5g013010.2_33079	0	1	0
Medtr5g013010.2	Medtr5g013020.1_33080	0	1	0
Medtr5g013020.1	Medtr5g013030.1_33081	10	2	3
Medtr5g013030.1	Medtr5g013040.3_33082	0	1	0
Medtr5g013040.3	Medtr5g013050.1_33083	1	7	1
Medtr5g013050.1	Medtr5g013080.1_33084	0	1	0
Medtr5g013080.1	Medtr5g013140.1_33085	0	1	0
Medtr5g013140.1	Medtr5g013150.1_33086	1	1	0
Medtr5g013150.1	Medtr5g013160.1_33087	0	1	0
Medtr5g013160.1	Medtr5g013170.1_33088	0	1	0
Medtr5g013170.1	Medtr5g013220.1_33089	0	1	0
Medtr5g013220.1	Medtr5g013230.1_33090	0	1	0
Medtr5g013230.1	Medtr5g013240.1_33091	1	2	1
Medtr5g013240.1	Medtr5g013260.1_33092	0	1	0
Medtr5g013260.1	Medtr5g013270.1_33093	6	5	5
Medtr5g013270.1	Medtr5g013280.3_33094	0	1	1
Medtr5g013280.3	Medtr5g013340.1_33095	1	3	1
Medtr5g013340.1	Medtr5g013340.2_33096	2	1	1
Medtr5g013340.2	Medtr5g013345.1_33097	0	1	0
Medtr5g013345.1	Medtr5g013360.1_33098	0	1	0
Medtr5g013360.1	Medtr5g013370.1_33099	0	1	0
Medtr5g013370.1	Medtr5g013370.2_33100	4	2	1
Medtr5g013370.2	Medtr5g013405.1_33101	0	1	0
Medtr5g013405.1	Medtr5g013420.2_33102	0	1	0
Medtr5g013420.2	Medtr5g013430.1_33103	0	3	1
Medtr5g013430.1	Medtr5g013480.1_33104	0	1	0
Medtr5g013480.1	Medtr5g013530.2_33105	1	1	1
Medtr5g013530.2	Medtr5g013550.1_33106	0	5	0
Medtr5g013550.1	Medtr5g013570.1_33107	0	1	0
Medtr5g013570.1	Medtr5g013580.1_33108	0	1	0
Medtr5g013580.1	Medtr5g013590.4_33109	3	1	1
Medtr5g013590.4	Medtr5g013595.1_33110	10	8	2
Medtr5g013595.1	Medtr5g013600.1_33111	0	1	0
Medtr5g013600.1	Medtr5g013650.1_33112	0	1	0
Medtr5g013650.1	Medtr5g013660.2_33113	0	1	0
Medtr5g013660.2	Medtr5g013670.1_33114	0	7	0
Medtr5g013670.1	Medtr5g013690.1_33115	0	1	0
Medtr5g013690.1	Medtr5g013730.1_33116	4	5	1
Medtr5g013730.1	Medtr5g013740.1_33117	0	1	0
Medtr5g013740.1	Medtr5g013750.1_33118	0	1	0
Medtr5g013750.1	Medtr5g013760.1_33119	0	1	0
Medtr5g013760.1	Medtr5g013770.2_33120	0	1	0
Medtr5g013770.2	Medtr5g013780.1_33121	1	3	1
Medtr5g013780.1	Medtr5g013783.1_33122	4	2	2
Medtr5g013783.1	Medtr5g013787.1_33123	0	1	0
Medtr5g013787.1	Medtr5g013790.1_33124	0	1	0
Medtr5g013790.1	Medtr5g013810.1_33125	1	4	1
Medtr5g013810.1	Medtr5g013820.2_33126	0	1	0
Medtr5g013820.2	Medtr5g013910.1_33127	1	2	1
Medtr5g013910.1	Medtr5g013930.3_33128	1	1	3
Medtr5g013930.3	Medtr5g013940.1_33129	0	2	0
Medtr5g013940.1	Medtr5g013960.1_33130	0	1	0
Medtr5g013960.1	Medtr5g013970.1_33131	0	1	0
Medtr5g013970.1	Medtr5g013975.1_33132	1	1	1
Medtr5g013975.1	Medtr5g013980.1_33133	1	1	6
Medtr5g013980.1	Medtr5g014000.1_33134	7	2	1
Medtr5g014000.1	Medtr5g014010.1_33135	0	1	0
Medtr5g014010.1	Medtr5g014050.1_33136	1	1	1
Medtr5g014050.1	Medtr5g014070.2_33137	0	1	0
Medtr5g014070.2	Medtr5g014075.1_33138	2	3	1
Medtr5g014075.1	Medtr5g014090.2_33139	0	1	0
Medtr5g014090.2	Medtr5g014110.1_33140	0	3	1
Medtr5g014110.1	Medtr5g014140.3_33141	1	2	2
Medtr5g014140.3	Medtr5g014160.1_33142	0	1	0
Medtr5g014160.1	Medtr5g014170.1_33143	0	1	0
Medtr5g014170.1	Medtr5g014210.1_33144	0	1	0
Medtr5g014210.1	Medtr5g014220.1_33145	0	1	0
Medtr5g014220.1	Medtr5g014230.1_33146	0	1	0
Medtr5g014230.1	Medtr5g014260.1_33147	0	1	0
Medtr5g014260.1	Medtr5g014260.2_33148	3	2	2
Medtr5g014260.2	Medtr5g014270.1_33149	0	1	0
Medtr5g014270.1	Medtr5g014290.1_33150	0	1	0
Medtr5g014290.1	Medtr5g014300.1_33151	1	1	1
Medtr5g014300.1	Medtr5g014340.1_33152	0	2	1
Medtr5g014340.1	Medtr5g014360.1_33153	0	1	0
Medtr5g014360.1	Medtr5g014370.1_33154	0	4	1
Medtr5g014370.1	Medtr5g014390.1_33155	1	1	1
Medtr5g014390.1	Medtr5g014410.1_33156	0	1	0
Medtr5g014410.1	Medtr5g014420.1_33157	2	1	0
Medtr5g014420.1	Medtr5g014430.2_33158	0	1	0
Medtr5g014430.2	Medtr5g014460.1_33159	0	2	0
Medtr5g014460.1	Medtr5g014470.1_33160	0	1	0
Medtr5g014470.1	Medtr5g014550.1_33161	0	1	0
Medtr5g014550.1	Medtr5g014620.1_33162	0	1	0
Medtr5g014620.1	Medtr5g014640.1_33163	0	1	0
Medtr5g014640.1	Medtr5g014750.1_33164	1	3	1
Medtr5g014750.1	Medtr5g014770.1_33165	0	1	0
Medtr5g014770.1	Medtr5g014780.1_33166	0	1	0
Medtr5g014780.1	Medtr5g014810.1_33167	0	1	0
Medtr5g014810.1	Medtr5g014820.1_33168	0	1	0
Medtr5g014820.1	Medtr5g014850.1_33169	1	1	1
Medtr5g014850.1	Medtr5g014860.2_33170	0	1	0
Medtr5g014860.2	Medtr5g014900.1_33171	0	2	0
Medtr5g014900.1	Medtr5g014980.1_33172	0	1	0
Medtr5g014980.1	Medtr5g014990.1_33173	0	1	0
Medtr5g014990.1	Medtr5g015090.1_33174	2	4	2
Medtr5g015090.1	Medtr5g015180.1_33175	1	4	1
Medtr5g015180.1	Medtr5g015190.1_33176	3	3	2
Medtr5g015190.1	Medtr5g015205.1_33177	2	1	0
Medtr5g015205.1	Medtr5g015230.2_33178	0	1	0
Medtr5g015230.2	Medtr5g015260.1_33179	0	1	0
Medtr5g015260.1	Medtr5g015270.4_33180	2	3	4
Medtr5g015270.4	Medtr5g015290.1_33181	7	6	4
Medtr5g015290.1	Medtr5g015300.1_33182	0	1	0
Medtr5g015300.1	Medtr5g015340.1_33183	3	1	1
Medtr5g015340.1	Medtr5g015350.1_33184	0	1	0
Medtr5g015350.1	Medtr5g015400.1_33185	0	1	0
Medtr5g015400.1	Medtr5g015460.3_33186	0	1	0
Medtr5g015460.3	Medtr5g015470.1_33187	3	5	2
Medtr5g015470.1	Medtr5g015480.1_33188	0	1	0
Medtr5g015480.1	Medtr5g015500.2_33189	0	1	0
Medtr5g015500.2	Medtr5g015510.1_33190	1	2	1
Medtr5g015510.1	Medtr5g015520.1_33191	0	1	0
Medtr5g015520.1	Medtr5g015530.2_33192	0	1	0
Medtr5g015530.2	Medtr5g015540.1_33193	0	1	0
Medtr5g015540.1	Medtr5g015590.5_33194	2	1	1
Medtr5g015590.5	Medtr5g015600.1_33195	13	26	8
Medtr5g015600.1	Medtr5g015700.1_33196	1	1	1
Medtr5g015700.1	Medtr5g015710.1_33197	0	1	0
Medtr5g015710.1	Medtr5g015730.1_33198	0	2	0
Medtr5g015730.1	Medtr5g015740.1_33199	0	1	0
Medtr5g015740.1	Medtr5g015750.1_33200	2	2	1
Medtr5g015750.1	Medtr5g015770.1_33201	0	1	0
Medtr5g015770.1	Medtr5g015780.1_33202	0	1	0
Medtr5g015780.1	Medtr5g015830.1_33203	0	1	0
Medtr5g015830.1	Medtr5g015840.1_33204	5	3	1
Medtr5g015840.1	Medtr5g015855.1_33205	0	1	1
Medtr5g015855.1	Medtr5g015880.1_33206	0	1	0
Medtr5g015880.1	Medtr5g015950.1_33207	3	2	1
Medtr5g015950.1	Medtr5g016030.1_33208	1	5	3
Medtr5g016030.1	Medtr5g016070.1_33209	0	1	0
Medtr5g016070.1	Medtr5g016080.2_33210	1	2	1
Medtr5g016080.2	Medtr5g016090.2_33211	1	2	1
Medtr5g016090.2	Medtr5g016100.1_33212	0	1	0
Medtr5g016100.1	Medtr5g016100.2_33213	1	1	1
Medtr5g016100.2	Medtr5g016110.6_33214	0	1	0
Medtr5g016110.6	Medtr5g016110.7_33215	1	4	1
Medtr5g016110.7	Medtr5g016170.1_33216	0	3	0
Medtr5g016170.1	Medtr5g016180.1_33217	0	1	0
Medtr5g016180.1	Medtr5g016190.1_33218	0	1	0
Medtr5g016190.1	Medtr5g016190.2_33219	1	1	1
Medtr5g016190.2	Medtr5g016220.1_33220	0	1	0
Medtr5g016220.1	Medtr5g016260.2_33221	0	1	0
Medtr5g016260.2	Medtr5g016300.1_33222	2	5	1
Medtr5g016300.1	Medtr5g016330.1_33223	0	2	0
Medtr5g016330.1	Medtr5g016370.1_33224	0	1	0
Medtr5g016370.1	Medtr5g016450.5_33225	1	5	2
Medtr5g016450.5	Medtr5g016470.1_33226	1	6	2
Medtr5g016470.1	Medtr5g016510.1_33227	0	1	0
Medtr5g016510.1	Medtr5g016520.1_33228	4	2	2
Medtr5g016520.1	Medtr5g016530.1_33229	3	3	2
Medtr5g016530.1	Medtr5g016550.1_33230	0	1	0
Medtr5g016550.1	Medtr5g016600.1_33231	2	2	2
Medtr5g016600.1	Medtr5g016610.1_33232	2	2	1
Medtr5g016610.1	Medtr5g016620.1_33233	1	1	0
Medtr5g016620.1	Medtr5g016640.1_33234	0	1	0
Medtr5g016640.1	Medtr5g016680.3_33235	0	1	0
Medtr5g016680.3	Medtr5g016690.1_33236	0	1	0
Medtr5g016690.1	Medtr5g016720.1_33237	0	1	0
Medtr5g016720.1	Medtr5g016770.2_33238	0	1	0
Medtr5g016770.2	Medtr5g016790.1_33239	0	2	0
Medtr5g016790.1	Medtr5g016800.1_33240	0	1	0
Medtr5g016800.1	Medtr5g016820.1_33241	0	1	0
Medtr5g016820.1	Medtr5g016890.1_33242	0	1	0
Medtr5g016890.1	Medtr5g016900.1_33243	1	1	1
Medtr5g016900.1	Medtr5g016910.1_33244	0	1	0
Medtr5g016910.1	Medtr5g016920.1_33245	0	1	0
Medtr5g016920.1	Medtr5g016930.1_33246	0	1	0
Medtr5g016930.1	Medtr5g016960.1_33247	0	1	0
Medtr5g016960.1	Medtr5g017000.1_33248	0	1	0
Medtr5g017000.1	Medtr5g017010.1_33249	0	1	0
Medtr5g017010.1	Medtr5g017025.1_33250	0	1	0
Medtr5g017025.1	Medtr5g017040.1_33251	0	1	0
Medtr5g017040.1	Medtr5g017050.1_33252	0	1	1
Medtr5g017050.1	Medtr5g017070.1_33253	2	2	1
Medtr5g017070.1	Medtr5g017110.1_33254	1	1	1
Medtr5g017110.1	Medtr5g017130.1_33255	13	13	5
Medtr5g017130.1	Medtr5g017190.1_33256	0	1	0
Medtr5g017190.1	Medtr5g017200.1_33257	0	1	0
Medtr5g017200.1	Medtr5g017230.1_33258	0	1	0
Medtr5g017230.1	Medtr5g017240.1_33259	0	1	0
Medtr5g017240.1	Medtr5g017260.1_33260	0	2	0
Medtr5g017260.1	Medtr5g017280.4_33261	6	4	7
Medtr5g017280.4	Medtr5g017290.1_33262	2	4	1
Medtr5g017290.1	Medtr5g017300.1_33263	1	1	1
Medtr5g017300.1	Medtr5g017350.3_33264	0	1	0
Medtr5g017350.3	Medtr5g017370.1_33265	2	4	0
Medtr5g017370.1	Medtr5g017390.1_33266	0	1	0
Medtr5g017390.1	Medtr5g017410.1_33267	0	1	0
Medtr5g017410.1	Medtr5g017420.1_33268	2	1	1
Medtr5g017420.1	Medtr5g017455.1_33269	0	1	0
Medtr5g017455.1	Medtr5g017480.1_33270	0	1	0
Medtr5g017480.1	Medtr5g017490.2_33271	0	1	0
Medtr5g017490.2	Medtr5g017495.1_33272	0	2	0
Medtr5g017495.1	Medtr5g017500.1_33273	0	1	0
Medtr5g017500.1	Medtr5g017515.1_33274	0	1	0
Medtr5g017515.1	Medtr5g017540.1_33275	0	1	0
Medtr5g017540.1	Medtr5g017550.1_33276	0	1	0
Medtr5g017550.1	Medtr5g017580.1_33277	8	11	7
Medtr5g017580.1	Medtr5g017600.1_33278	1	1	1
Medtr5g017600.1	Medtr5g017620.1_33279	4	3	0
Medtr5g017620.1	Medtr5g017630.2_33280	0	1	0
Medtr5g017630.2	Medtr5g017640.2_33281	0	2	0
Medtr5g017640.2	Medtr5g017665.1_33282	0	1	0
Medtr5g017665.1	Medtr5g017700.1_33283	0	1	0
Medtr5g017700.1	Medtr5g017720.1_33284	3	3	4
Medtr5g017720.1	Medtr5g017800.1_33285	0	1	0
Medtr5g017800.1	Medtr5g017810.1_33286	0	1	0
Medtr5g017810.1	Medtr5g017820.1_33287	0	1	0
Medtr5g017820.1	Medtr5g017840.1_33288	0	1	0
Medtr5g017840.1	Medtr5g017890.1_33289	0	1	0
Medtr5g017890.1	Medtr5g017940.1_33290	0	3	0
Medtr5g017940.1	Medtr5g017950.1_33291	0	3	0
Medtr5g017950.1	Medtr5g017970.1_33292	3	2	1
Medtr5g017970.1	Medtr5g018000.1_33293	2	1	1
Medtr5g018000.1	Medtr5g018010.1_33294	0	5	0
Medtr5g018010.1	Medtr5g018010.3_33295	2	3	2
Medtr5g018010.3	Medtr5g018080.1_33296	0	2	0
Medtr5g018080.1	Medtr5g018130.1_33297	0	1	0
Medtr5g018130.1	Medtr5g018140.1_33298	0	1	0
Medtr5g018140.1	Medtr5g018170.1_33299	0	1	0
Medtr5g018170.1	Medtr5g018180.1_33300	0	1	0
Medtr5g018180.1	Medtr5g018190.1_33301	0	1	0
Medtr5g018190.1	Medtr5g018240.1_33302	0	2	0
Medtr5g018240.1	Medtr5g018250.1_33303	0	1	0
Medtr5g018250.1	Medtr5g018290.1_33304	1	1	0
Medtr5g018290.1	Medtr5g018340.1_33305	0	1	0
Medtr5g018340.1	Medtr5g018380.1_33306	0	1	0
Medtr5g018380.1	Medtr5g018380.2_33307	0	1	0
Medtr5g018380.2	Medtr5g018390.1_33308	0	1	0
Medtr5g018390.1	Medtr5g018450.1_33309	1	1	1
Medtr5g018450.1	Medtr5g018470.1_33310	0	1	0
Medtr5g018470.1	Medtr5g018490.1_33311	1	2	1
Medtr5g018490.1	Medtr5g018530.1_33312	0	1	0
Medtr5g018530.1	Medtr5g018550.1_33313	0	1	0
Medtr5g018550.1	Medtr5g018580.1_33314	2	1	1
Medtr5g018580.1	Medtr5g018590.1_33315	1	2	1
Medtr5g018590.1	Medtr5g018600.1_33316	0	1	0
Medtr5g018600.1	Medtr5g018610.1_33317	1	1	1
Medtr5g018610.1	Medtr5g018660.1_33318	0	1	1
Medtr5g018660.1	Medtr5g018680.1_33319	0	1	0
Medtr5g018680.1	Medtr5g018750.1_33320	8	8	7
Medtr5g018750.1	Medtr5g018755.1_33321	0	1	0
Medtr5g018755.1	Medtr5g018760.1_33322	0	1	0
Medtr5g018760.1	Medtr5g018790.1_33323	0	1	0
Medtr5g018790.1	Medtr5g018810.1_33324	0	4	0
Medtr5g018810.1	Medtr5g018840.1_33325	0	1	0
Medtr5g018840.1	Medtr5g018860.1_33326	0	1	0
Medtr5g018860.1	Medtr5g018900.1_33327	5	3	0
Medtr5g018900.1	Medtr5g018910.1_33328	5	8	3
Medtr5g018910.1	Medtr5g018950.1_33329	0	1	0
Medtr5g018950.1	Medtr5g019020.1_33330	0	1	0
Medtr5g019020.1	Medtr5g019030.1_33331	0	1	0
Medtr5g019030.1	Medtr5g019100.1_33332	1	1	1
Medtr5g019100.1	Medtr5g019105.1_33333	0	1	0
Medtr5g019105.1	Medtr5g019130.1_33334	0	1	0
Medtr5g019130.1	Medtr5g019165.1_33335	1	2	1
Medtr5g019165.1	Medtr5g019300.1_33336	0	1	0
Medtr5g019300.1	Medtr5g019390.1_33337	2	3	2
Medtr5g019390.1	Medtr5g019460.1_33338	0	1	0
Medtr5g019460.1	Medtr5g019480.2_33339	10	2	3
Medtr5g019480.2	Medtr5g019480.3_33340	0	1	3
Medtr5g019480.3	Medtr5g019510.1_33341	3	2	1
Medtr5g019510.1	Medtr5g019520.1_33342	0	1	0
Medtr5g019520.1	Medtr5g019550.2_33343	0	1	0
